id,title,num_list_users
269,Bleach,1655470
46352,Blue Period,342836
2761,Densetsu Kyojin Ideon: Hatsudou-hen,8284
37150,Douluo Dalu,22327
39164,Dramaturgy,4669
23289,Gekkan Shoujo Nozaki-kun,841307
36028,Golden Kamuy,307350
29093,Grisaia no Meikyuu: Caprice no Mayu 0,210193
14175,Hanasaku Iroha Movie: Home Sweet Home,82253
24471,Hoozuki no Reitetsu OVA,16105
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,13486
28725,Kokoro ga Sakebitagatterunda.,294733
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,34281
25517,Magic Kaito 1412,112619
37765,Mobile Suit Gundam: Hathaway's Flash,25187
569,Musekinin Kanchou Tylor,43907
18397,Shingeki no Kyojin OVA,406386
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),914583
23225,Yuru Yuri Nachuyachumi!,67736
322,Paradise Kiss,193773
400,Seihou Bukyou Outlaw Star,141591
32093,Tanaka-kun wa Itsumo Kedaruge,409547
17909,Uchouten Kazoku,154979
41923,Yi Nian Yong Heng,8970
40935,Beastars 2nd Season,366355
779,Detective Conan Movie 01: The Timed Skyscraper,64335
2623,Flanders no Inu (Movie),20230
40046,Id:Invaded,304090
249,InuYasha,712794
39534,Jibaku Shounen Hanako-kun,485176
5680,K-On!,949211
4280,Kara no Kyoukai Movie 4: Garan no Dou,198264
31741,Magi: Sinbad no Bouken (TV),433598
9465,Break Blade Movie 4: Sanka no Chi,55964
2035,Eikoku Koi Monogatari Emma: Molders-hen,24283
267,Gungrave,172984
4087,Michiko to Hatchin,179246
3588,Soul Eater,1466227
849,Suzumiya Haruhi no Yuuutsu,845997
12445,Tasogare Otome x Amnesia,366377
1921,Urusei Yatsura 2: Beautiful Dreamer,15897
6586,Yume-iro Pâtissière,74125
34745,Mahoujin Guruguru (2017),30649
795,Oniisama e...,39060
33190,Planetarian: Hoshi no Hito,42717
39575,Somali to Mori no Kamisama,254026
10521,Working'!!,247083
12403,Yuru Yuri♪♪,170547
32998,91 Days,622533
40215,Aggressive Retsuko (ONA) 3rd Season,71527
42847,Ai no Utagoe wo Kikasete,54048
388,Capeta,23970
38990,Chuan Shu Zijiu Zhinan,13824
12893,Danshi Koukousei no Nichijou Specials,124837
4872,Goku Sayonara Zetsubou Sensei,61240
3604,Hidamari Sketch x 365,29690
2828,Ie Naki Ko,13271
2762,Igano Kabamaru,9986
33489,Little Witch Academia (TV),573096
40082,Lupin III: The First,25730
1485,Akachan to Boku,20514
31478,Bungou Stray Dogs,1144659
7645,Heartcatch Precure!,28098
253,Jungle wa Itsumo Hare nochi Guu,31961
16916,Kuroko no Basket: Tip Off,95097
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,25501
9088,Saiyuuki Gaiden,12683
890,Yuusha-Ou GaoGaiGar,19038
1729,Maria-sama ga Miteru 3rd,20712
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,41275
15771,Saint☆Oniisan (Movie),85827
1172,Slayers Try,51400
202,Wolf's Rain,304548
21185,Baby Steps,137771
10029,Coquelicot-zaka kara,169256
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,8205
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,46753
12413,Jormungand,317558
34451,Kekkai Sensen & Beyond,383674
14349,Little Witch Academia,293642
22097,Magi: Sinbad no Bouken,120114
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",247916
37033,Emiya-san Chi no Kyou no Gohan,113772
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,23810
1491,Ginga Tetsudou 999,31274
468,Innocence,148101
451,InuYasha Movie 3: Tenka Hadou no Ken,93066
3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),221493
97,Last Exile,162516
4472,Lucky☆Star: Original na Visual to Animation,125144
5310,Macross F Movie 1: Itsuwari no Utahime,28925
22319,Tokyo Ghoul,2492614
44218,Tunshi Xingkong,2901
2273,Mobile Suit Gundam Wing: Endless Waltz Special,55066
2143,Saiyuuki Reload: Burial,12486
7588,Saraiya Goyou,84073
45055,Taishou Otome Otogibanashi,100705
4447,Detective Conan Movie 12: Full Score of Fear,42576
40956,Enen no Shouboutai: Ni no Shou,607525
29787,Gochuumon wa Usagi Desu ka??,118321
29095,Grisaia no Rakuen,372777
21877,High Score Girl,225602
36593,Hug tto! Precure,13950
43691,Kageki Shoujo!!,67066
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,94134
1425,Lupin III: Part II,30795
48553,Akebi-chan no Sailor-fuku,131150
37873,BanG Dream! Garupa☆Pico,19419
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,45249
8142,Colorful (Movie),177353
2397,Digimon Adventure: Bokura no War Game!,71422
1824,Hadashi no Gen,45404
15809,Hataraku Maou-sama!,1365130
5630,Higashi no Eden,526291
20431,Hoozuki no Reitetsu,121049
5781,Isekai no Seikishi Monogatari,181947
570,Jin-Rou,151139
19111,Love Live! School Idol Project 2nd Season,238468
6115,Lupin III vs. Detective Conan,31913
8310,Magic Kaito,65542
875,Mind Game,74357
30727,Saenai Heroine no Sodatekata ♭,321473
17949,The Everlasting Guilty Crown,33487
3750,Maria-sama ga Miteru 4th,20432
1376,Ojamajo Doremi Na-i-sho,9327
10119,Seitokai Yakuindomo OVA,119984
44196,Shanhe Jian Xin,6342
10083,Shiki Specials,66038
5005,Tentai Senshi Sunred,21018
30123,Akagami no Shirayuki-hime,591777
35120,Devilman: Crybaby,963413
552,Digimon Adventure,370410
1571,Ghost Hunt,215448
49738,Heike Monogatari,62053
11887,Kokoro Connect,765072
13203,Lupin the Third: Mine Fujiko to Iu Onna,56653
40854,BanG Dream! Garupa☆Pico: Oomori,9434
2471,Doraemon (1979),53314
2508,Genshiken 2,78552
28669,Go! Princess Precure,15305
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,15637
4080,Kyou kara Maou! 3rd Series,31777
19489,Little Witch Academia: Mahoujikake no Parade,159949
80,Mobile Suit Gundam,115477
1092,Mobile Suit Gundam III: Encounters in Space,28349
93,Mobile Suit Gundam SEED,155349
35073,Overlord II,852401
210,Ranma ½,228736
154,Shaman King,339055
26,Texhnolyze,219398
11001,Toshokan Sensou: Kakumei no Tsubasa,22432
91,Mobile Suit Gundam Wing: Endless Waltz,45196
43439,Shadows House,171717
7724,Shiki,543634
407,Tantei Gakuen Q,32275
8311,Tegamibachi Reverse,59768
32673,Udon no Kuni no Kiniro Kemari,120191
2753,Ushiro no Shoumen Daare,11229
28999,Charlotte,1409736
1818,Claymore,615815
966,Crayon Shin-chan,72168
17895,Golden Time,906857
19319,Gundam Build Fighters,68261
10357,Jinrui wa Suitai Shimashita,176828
4814,Junjou Romantica 2,168820
37924,Ani ni Tsukeru Kusuri wa Nai! 2,42455
31733,Bishoujo Senshi Sailor Moon Crystal Season III,52473
1520,Black Jack,35660
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",169414
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,74537
18153,Kyoukai no Kanata,1053347
19703,Kyousou Giga (TV),171853
1887,Lucky☆Star,600580
39196,Mairimashita! Iruma-kun,364857
1007,Ranma ½ OVA,29900
1254,Saint Seiya,169897
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,111593
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,12526
479,Ueki no Housoku,110099
1910,Master Keaton OVA,8815
597,Neko no Ongaeshi,234863
20767,Noragami OVA,302319
20159,Pokemon: The Origin,211521
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,78492
534,Slayers,130376
48849,Sonny Boy,228139
1279,Taiyou no Ko Esteban,11628
1562,Yamato Nadeshiko Shichihenge♥,149569
36214,Asagao to Kase-san.,91643
317,Final Fantasy VII: Advent Children,203790
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",494697
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",190178
283,Akage no Anne,27946
9074,Arakawa Under the Bridge x Bridge,153679
978,Change!! Getter Robo: Sekai Saigo no Hi,13500
6024,Chi's Sweet Home: Atarashii Ouchi,27817
14741,Chuunibyou demo Koi ga Shitai!,1217707
2724,Daicon Opening Animations,18398
27633,Gekkan Shoujo Nozaki-kun Specials,126896
25303,Haikyuu!! Lev Genzan!,119859
47402,Heikousen,3971
33899,IDOLiSH7,56789
35860,Karakai Jouzu no Takagi-san,514866
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,148867
1211,Macross Plus Movie Edition,15536
1462,Memories,103513
709,Mujin Wakusei Survive,26676
34914,New Game!!,236292
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,85455
21339,Psycho-Pass Movie,246075
1719,Rozen Maiden: Ouvertüre,58197
5074,Tetsuwan Birdy Decode:02,48799
43523,Tsuki ga Michibiku Isekai Douchuu,277493
1375,Watashi no Ashinaga Ojisan,14666
43299,Wonder Egg Priority,630214
23755,Nanatsu no Taizai,1834888
8795,Panty & Stocking with Garterbelt,343708
95,Turn A Gundam,41764
40620,Uramichi Oniisan,165390
49838,Yuuseiboushi,1434
7193,Aoi Bungaku Series,202110
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,200697
530,Bishoujo Senshi Sailor Moon,339611
32370,D.Gray-man Hallow,176425
6033,Dragon Ball Kai,339947
1281,Gakkou no Kaidan,169636
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu!,42641
5835,Hanasakeru Seishounen,64469
8426,Hourou Musuko,119836
38619,Joshikousei no Mudazukai,102891
20517,Little Busters!: EX,51521
474,Macross Plus,42970
8516,Baka to Test to Shoukanjuu Ni!,350091
740,Bishoujo Senshi Sailor Moon R,142178
531,Bishoujo Senshi Sailor Moon R: The Movie,59696
2994,Death Note: Rewrite,184817
38671,Enen no Shouboutai,1090614
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",716491
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,109938
90,Mobile Suit Gundam Wing,147746
31772,One Punch Man Specials,282500
31704,One Punch Man: Road to Hero,292809
35240,Princess Principal,185737
20847,Seitokai Yakuindomo*,233617
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,105568
2582,Soukou Kihei Votoms,21391
885,Tenshi no Tamago,121181
1293,Urusei Yatsura,71345
2104,Seto no Hanayome,304840
1000,Uchuu Kaizoku Captain Herlock,32951
13535,Binbougami ga!,216227
10092,Break Blade Movie 6: Doukoku no Toride,52681
4192,Hayate no Gotoku!!,108814
1888,Ichigo Mashimaro OVA,23284
15117,Kami nomi zo Shiru Sekai: Tenri-hen,128210
516,Keroro Gunsou,69783
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,45915
38101,5-toubun no Hanayome,779457
477,Aria the Animation,148476
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,49678
21405,Bokura wa Minna Kawai-sou,355087
3841,Chi's Sweet Home,60156
48702,Dance Dance Danseur,48911
120,Fruits Basket,501078
19115,Giovanni no Shima,28834
4811,Ichigo Mashimaro Encore,20673
8525,Kami nomi zo Shiru Sekai,580073
32491,Kanojo to Kanojo no Neko: Everything Flows,116835
40269,Kengan Ashura Part 2,77437
324,Kidou Keisatsu Patlabor: On Television,33112
4898,Kuroshitsuji,1067774
38958,Manga de Wakaru! Fate/Grand Order,15662
396,Seikai no Senki,31172
9926,Sekaiichi Hatsukoi,203038
42351,Senpai ga Uzai Kouhai no Hanashi,247919
2547,Shoukoujo Sara,18191
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,349908
2451,Space Cobra,19478
182,Tenkuu no Escaflowne,141741
6213,Toaru Kagaku no Railgun,554115
323,Mousou Dairinin,359858
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,301119
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,289852
5530,Pandora Hearts,403922
31592,Pokemon XY&Z,118664
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,11739
5485,Shin Mazinger Shougeki! Z-hen,14260
38917,Tong Ling Fei,32287
12883,Tsuritama,159387
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,40131
37956,3D Kanojo: Real Girl 2nd Season,159832
33337,ACCA: 13-ku Kansatsu-ka,147263
28249,Arslan Senki (TV),346785
34430,Detective Conan Movie 21: The Crimson Love Letter,26764
22777,Dragon Ball Kai (2014),163076
33032,Drifters: Special Edition,31219
644,Hachimitsu to Clover Specials,29659
36094,Hakumei to Mikochi,57211
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,96512
10460,Kimi to Boku.,171925
1961,Arashi no Yoru ni,21568
4177,Bounen no Xamdou,131131
33071,Bungou Stray Dogs: Hitori Ayumu,142414
39681,D4DJ: First Mix,28843
22043,Fairy Tail (2014),883597
31859,Hai to Gensou no Grimgar,651310
42625,Heion Sedai no Idaten-tachi,151944
34542,Inuyashiki,562580
25649,Junjou Romantica 3,111487
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,10150
41195,Kokoro Yohou,4528
2963,Minami-ke,162639
14511,Minami-ke Tadaima,53853
87,Mobile Suit Gundam: Char's Counterattack,41962
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,31534
353,Ojamajo Doremi Dokkaan!,14615
12021,Poyopoyo Kansatsu Nikki,19934
35777,Rilakkuma to Kaoru-san,13295
6956,Working!!,404837
31783,Yowamushi Pedal: New Generation,71642
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,37234
444,Maria-sama ga Miteru: Haru,25267
290,Seikai no Monshou,47871
35503,Shoujo☆Kageki Revue Starlight,72316
19775,Sidonia no Kishi,215030
42266,Wu Dong Qian Kun 2nd Season,2898
36904,Aggressive Retsuko (ONA),155405
21995,Ao Haru Ride,808473
33354,Cardcaptor Sakura: Clear Card-hen,108761
233,Daa! Daa! Daa!,23121
32979,Flip Flappers,175915
5231,Inazuma Eleven,184142
251,Kyou kara Maou!,103887
39071,Machikado Mazoku,134205
14941,AKB0048: Next Stage,34740
6772,Break Blade Movie 1: Kakusei no Toki,81471
32551,Digimon Adventure tri. 3: Kokuhaku,68119
22265,Free! Eternal Summer,382068
35191,Free! Movie 2: Timeless Medley - Yakusoku,34891
240,Genshiken,166410
1813,Genshiken OVA,48244
37501,Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,3338
488,Ichigo Mashimaro,88909
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,8849
32268,Koyomimonogatari,223203
23385,Kyoukai no Kanata: Shinonome,117444
33443,Luo Xiao Hei Zhan Ji,4248
1412,Lupin III,91930
331,Mahoujin Guruguru,9921
2594,Piano no Mori,62694
208,R.O.D: Read or Die,61706
18119,Servant x Service,201252
47257,Shinigami Bocchan to Kuro Maid,179498
540,Tenchi Muyou! Ryououki 2nd Season,26360
2557,Trapp Ikka Monogatari,7204
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,20405
856,Utawarerumono,153670
18245,White Album 2,226269
1915,Mahou Shoujo Lyrical Nanoha StrikerS,50402
34577,Nanatsu no Taizai: Imashime no Fukkatsu,998503
40111,Nezha Zhi Mo Tong Jiang Shi,11586
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,59773
28927,Owari no Seraph: Nagoya Kessen-hen,695765
528,Pokemon Movie 01: Mewtwo no Gyakushuu,238205
30240,Prison School,889913
44059,Puparia,34237
21843,Shingeki no Bahamut: Genesis,377568
6444,Tegamibachi,113909
9000,Toaru Hikuushi e no Tsuioku,67656
1002,Top wo Nerae 2! Diebuster,71251
36653,Tsurune: Kazemai Koukou Kyuudoubu,124283
32977,Aggressive Retsuko,96498
150,Blood+,352184
1690,Bokura no,173853
60,Chrno Crusade,213542
44406,Da Wang Rao Ming,33857
874,Digimon Tamers,182053
345,Eikoku Koi Monogatari Emma,51522
74,Gakuen Alice,92490
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,59334
106,Hana yori Dango,56103
42940,Hanma Baki: Son of Ogre,84081
160,"Ima, Soko ni Iru Boku",125884
3713,Jigoku Shoujo Mitsuganae,96896
6172,Layton Kyouju to Eien no Utahime,26539
41433,Akudama Drive,346519
3785,Evangelion: 3.0 You Can (Not) Redo,378902
71,Full Metal Panic!,458054
32948,Fune wo Amu,108400
123,Fushigi Yuugi,109325
24765,Gakkougurashi!,405948
228,Jigoku Shoujo,328263
33191,Kishibe Rohan wa Ugokanai,122156
5494,Konnichiwa Anne: Before Green Gables,6570
7592,Nurarihyon no Mago,250839
32729,Orange,726732
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,76259
36513,Rokuhou-dou Yotsuiro Biyori,28285
65,Rozen Maiden: Träumend,99707
41164,Ruru-chan no Jisatsu Haishin,2401
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,45775
22101,Soredemo Sekai wa Utsukushii,278369
539,Tenchi Muyou! Ryououki,47860
39585,Majo Minarai wo Sagashite,8976
1699,Romeo x Juliet,172716
10278,The iDOLM@STER,143899
33350,Zhen Hun Jie,37930
1239,Bishoujo Senshi Sailor Moon SuperS,107021
110,Chuuka Ichiban!,18026
8687,Doraemon (2005),16571
41219,Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan,3554
36704,Free! Dive to the Future,160743
617,Juubee Ninpuuchou,122358
24439,Kekkai Sensen,775245
38594,"Kimi to, Nami ni Noretara",167461
33253,Ajin Part 2,269542
1946,Ashita no Nadja,28784
2213,Black Jack (TV),31897
8247,Bleach Movie 4: Jigoku-hen,187787
1689,Byousoku 5 Centimeter,846839
951,Chibi Maruko-chan,10790
4725,Ga-Rei: Zero,225291
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,6628
145,Kareshi Kanojo no Jijou,203813
1606,Kekkaishi (TV),102674
35079,Kino no Tabi: The Beautiful World - The Animated Series,179612
2985,Majin Tantei Nougami Neuro,63828
1483,Master Keaton,23372
32792,Mobile Suit Gundam Unicorn RE:0096,29738
10389,Momo e no Tegami,74245
35067,Osomatsu-san 2nd Season,50527
24543,Persona 3 the Movie 3: Falling Down,65915
44807,Ryuu to Sobakasu no Hime,102420
10717,Towa no Quon 6: Towa no Quon,36366
18897,Nisekoi,1058592
584,Noein: Mou Hitori no Kimi e,85663
37407,Penguin Highway,68475
40392,Runway de Waratte,112116
9745,Sengoku Basara Movie: The Last Party,27883
5507,Senjou no Valkyria,125473
32836,Senki Zesshou Symphogear AXZ,32339
34902,Tsurezure Children,639705
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,62639
11737,Ao no Exorcist Movie,249895
36896,Boku no Hero Academia the Movie 1: Futari no Hero,644053
4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,39045
2229,Dragon Quest: Dai no Daibouken (TV),21801
132,GetBackers,114983
37972,Hoshiai no Sora,172453
2593,Kara no Kyoukai Movie 1: Fukan Fuukei,387989
9471,Baka to Test to Shoukanjuu: Matsuri,119297
37869,BanG Dream! 2nd Season,37492
2961,Digimon Adventure Movie,106040
6702,Fairy Tail,1584471
37958,Fukigen na Mononokean Tsuzuki,45498
31931,Full Metal Panic! Invisible Victory,88416
852,Gokinjo Monogatari,20308
9065,Hakuouki: Hekketsuroku,81686
6927,Higashi no Eden: Air Communication,32390
27991,K: Return of Kings,304810
23321,Log Horizon 2nd Season,562950
1418,"Lupin III: Episode 0 ""First Contact""",9748
31953,New Game!,395818
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,103063
39355,Radiant 2nd Season,93181
9751,Strike Witches Movie,39434
39597,Sword Art Online: Alicization - War of Underworld,633147
6046,Tales of Vesperia: The First Strike,47043
969,Tsubasa Chronicle 2nd Season,111983
1650,Uchuu Senkan Yamato,24806
29854,Ushio to Tora (TV),208938
24405,World Trigger,363697
7762,"Yondemasu yo, Azazel-san.",29534
35789,Yowamushi Pedal: Glory Line,52091
9441,Yume-iro Pâtissière SP Professional,38481
10495,Yuru Yuri,315715
7270,Mobile Suit Gundam 00 Special Edition,11217
3001,Moyashimon,68781
36038,Net-juu no Susume,411097
3673,Nijuu Mensou no Musume,32590
10161,No.6,398815
40331,Ongaku,7417
32542,Sakamoto Desu ga?,684482
8675,Seitokai Yakuindomo,452996
2787,Shakugan no Shana II (Second),293463
9790,Sora no Otoshimono: Tokeijikake no Angeloid,125738
31765,Sword Art Online Movie: Ordinal Scale,646935
36470,Tada-kun wa Koi wo Shinai,255717
35672,Yama no Susume Third Season,20440
28677,Yamada-kun to 7-nin no Majo (TV),700784
7647,Arakawa Under the Bridge,328979
23251,Gugure! Kokkuri-san,171114
37141,Hataraku Saibou (TV),580502
37007,Hinomaruzumou,106446
11135,Hybrid Child,73202
34973,Love Live! Sunshine!! 2nd Season,104728
880,Aa! Megami-sama!: Sorezore no Tsubasa,62473
43756,Bakuten!!,87908
2214,Black Jack 21,12273
18671,Chuunibyou demo Koi ga Shitai! Ren,666994
40416,Date A Bullet: Dead or Bullet,87196
33988,Demi-chan wa Kataritai,380141
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1350775
129,Gensoumaden Saiyuuki,51411
40861,Hakumei no Tsubasa,19232
2405,Hello! Lady Lynn,3751
6372,Higashi no Eden Movie I: The King of Eden,160460
1356,Hokuto no Ken 2,28015
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,9255
17,Hungry Heart: Wild Striker,22889
821,Initial D Battle Stage,33356
452,InuYasha Movie 1: Toki wo Koeru Omoi,94056
38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,418034
40221,Kami no Tou,771813
41221,Liang Bu Yi,4374
5162,Minami-ke Okaeri,63581
96,Mobile Fighter G Gundam,62556
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,22895
24135,Nobunaga Concerto,54504
708,Patapata Hikousen no Bouken,7357
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,257024
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,48457
3369,Shoubushi Densetsu Tetsuya,8744
1557,Shounen Onmyouji,52715
36474,Sword Art Online: Alicization,898295
15731,Tamayura: More Aggressive,19010
32681,Uchuu Patrol Luluco,140212
11531,Un-Go: Inga-ron,35931
2558,Wakakusa Monogatari: Nan to Jo-sensei,5858
21435,Yama no Susume Second Season,29880
40571,Majo no Tabitabi,323759
42590,Mashiro no Oto,129597
7627,Mitsudomoe,99810
2112,Over Drive,42340
2549,Perrine Monogatari,5205
14407,Persona 3 the Movie 1: Spring of Birth,106667
33091,Planetarian: Chiisana Hoshi no Yume,87520
17249,Pretty Rhythm: Rainbow Live,11884
34561,Re:Creators,435488
11371,Shin Tennis no Ouji-sama,57041
34547,Shoukoku no Altair,68904
13851,To LOVE-Ru Darkness OVA,122463
8937,Toaru Majutsu no Index II,424550
18139,Tonari no Seki-kun,207848
38491,Xingchen Bian,5954
16241,"Yondemasu yo, Azazel-san. Z",35089
37341,Yuru Camp△ Specials,47670
304,Aa! Megami-sama! Movie,40570
32717,Aikatsu Stars!,17479
67,Basilisk: Kouga Ninpou Chou,173140
